Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Item Id,Master Id,SKU,PLU,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?,Deferred,Tax Exempt,Tax Inclusion Option,Dining Option Tax,Tab Name
Cupertino,600000034890783304,20,1/22/25 11:54 AM,1/22/25 11:54 AM,600000034890783254,Default Online Ordering,B1,Dining Room,Lunch,Dine In,600000034890783218,600000010081890982,600000010081890981,,,Minced Chicken Noodles 🌶️ 鸡肉肉燥小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034890527448,15,1/22/25 12:05 PM,1/22/25 11:50 AM,600000034890521599,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034891023481,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034890317384,8,1/22/25 12:04 PM,1/22/25 11:40 AM,600000034890317334,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891042900,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891074828,22,1/22/25 12:05 PM,1/22/25 12:05 PM,600000034891074827,andres valencia,B5,Dining Room,Lunch,Dine In,600000034891074819,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891074828,22,1/22/25 12:05 PM,1/22/25 12:05 PM,600000034891074827,andres valencia,B5,Dining Room,Lunch,Dine In,600000034891074821,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891074828,22,1/22/25 12:05 PM,1/22/25 12:05 PM,600000034891074827,andres valencia,B5,Dining Room,Lunch,Dine In,600000034891074823,600000010081895356,600000010081895355,,,Beef-Stew Noodle Soup 🌶️ 秘制牛肉汤面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891074828,22,1/22/25 12:05 PM,1/22/25 12:05 PM,600000034891074827,andres valencia,B5,Dining Room,Lunch,Dine In,600000034891074825,600000010081905518,600000010081905517,,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079260,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079262,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079264,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079266,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079268,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079270,600000010081918799,600000010081918798,,,Milk Tea (Cold) 奶茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.95,0.00,5.95,1.0,0.54000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079273,600000010081918799,600000010081918798,,,Milk Tea (Cold) 奶茶 (冷),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,6.95,0.00,6.95,1.0,0.63000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079275,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891079280,21,1/22/25 12:05 PM,1/22/25 12:03 PM,600000034891079279,Yun Juan Huang,,,Lunch,Take Out,600000034891079277,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891029837,23,1/22/25 12:09 PM,1/22/25 12:09 PM,600000034891029787,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034891136998,600000010081831015,600000010081831014,,,Beef Pancake Roll (1) 酱香牛肉卷饼 (不辣),,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,9.40,0.00,9.40,1.0,0.86000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891029837,23,1/22/25 12:09 PM,1/22/25 12:09 PM,600000034891029787,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034891136999,600000010081832227,600000010081832226,,,Pan Fried Chive Dumplings (3) 韭菜盒子,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891029837,23,1/22/25 12:09 PM,1/22/25 12:09 PM,600000034891029787,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034891179750,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891029837,23,1/22/25 12:09 PM,1/22/25 12:09 PM,600000034891029787,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034891179751,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891029837,23,1/22/25 12:09 PM,1/22/25 12:09 PM,600000034891029787,Default Online Ordering,A5,Dining Room,Lunch,Dine In,600000034891179752,600000010081895396,600000010081895395,,,Zha Jiang Mian 京味炸酱面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891074828,22,1/22/25 12:10 PM,1/22/25 12:05 PM,600000034891074827,andres valencia,B5,Dining Room,Lunch,Dine In,600000034891187946,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891359483,600000010081833954,600000010081833953,,,Pan Fried Beef Pies (2) 牛肉馅饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891359485,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891359487,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891359489,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891359491,600000010081862679,600000010081862678,,,Vegetable Steamed Dumplings (6) Ⓥ 素三鲜蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891359493,600000010081864086,600000010081864085,,,Chicken Steamed Dumplings (6) 鸡肉蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891359496,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891360105,24,1/22/25 12:16 PM,1/22/25 12:15 PM,600000034891360102,Yun Juan Huang,,,Lunch,Take Out,600000034891360100,600000010081883486,600000010081883485,,,Green Onion Soy Sauce Noodles Ⓥ 葱油拌面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365813,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365814,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365815,600000010081905403,600000010081905400,,,Sweet & Sour Cucumber Ⓥ 🌶️ 甜辣小黄瓜,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365816,600000010081880028,600000010081880027,,,Dan Dan Noodles Ⓥ🌶️🌶️ 担担面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365817,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365818,600000010081859192,600000010081859191,,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365819,600000010081859161,600000010081859160,,,Pork Wontons in Hot & Sour Sauce (6) 🌶️ 酸辣猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365820,600000010081921412,600000010081921409,,,Coke 可乐,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,2.50,0.00,2.50,1.0,0.23000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891245823,25,1/22/25 12:17 PM,1/22/25 12:17 PM,600000034891221077,Default Online Ordering,B2,Dining Room,Lunch,Dine In,600000034891365821,600000010081924409,600000010081924408,,,Diet Coke 健怡可乐,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,2.50,0.00,2.50,1.0,0.23000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891227798,26,1/22/25 12:21 PM,1/22/25 12:21 PM,600000034891227748,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034891436777,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,DD 1fd757a8 PickUp-Divya A
Cupertino,600000034891227798,26,1/22/25 12:21 PM,1/22/25 12:21 PM,600000034891227748,Default Online Ordering,,,Lunch,DoorDash - Takeout,600000034891436778,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,DD 1fd757a8 PickUp-Divya A
Cupertino,600000034891245843,27,1/22/25 12:21 PM,1/22/25 12:21 PM,600000034891221097,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034891447389,600000010081905518,600000010081905517,,,Chicken & Vegetable Wontons in Chicken Soup 鸡汤菜肉大馄饨,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,18.20,0.00,18.20,2.0,1.46000000,false,false,false,Tax Not Included,No Effect,DD 43182bac Gargi D
Cupertino,600000034891245843,27,1/22/25 12:21 PM,1/22/25 12:21 PM,600000034891221097,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034891447391,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,22.90,0.00,22.90,2.0,1.83000000,false,false,false,Tax Not Included,No Effect,DD 43182bac Gargi D
Cupertino,600000034891561563,28,1/22/25 12:26 PM,1/22/25 12:26 PM,600000034891561513,Default Online Ordering,B6,Dining Room,Lunch,Dine In,600000034891579522,600000027297452336,600000027297452337,,,COMB A,,COMBO,Dough Zone Menu (Cupertino),,50.97,0.00,50.97,3.0,4.65000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891350392,29,1/22/25 12:27 PM,1/22/25 12:27 PM,600000034891343593,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034891587917,600000010081845158,600000010081845155,,,Chicken Potstickers (6) 鸡肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.40,0.00,8.40,1.0,0.77000000,false,false,false,Tax Not Included,No Effect,DD 9d7ecefb Joyce L
Cupertino,600000034891350392,29,1/22/25 12:27 PM,1/22/25 12:27 PM,600000034891343593,Default Online Ordering,,,Lunch,DoorDash - Delivery,600000034891587918,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,9.10,0.00,9.10,1.0,0.83000000,false,false,false,Tax Not Included,No Effect,DD 9d7ecefb Joyce L
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692552,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692554,600000010081859192,600000010081859191,,,Shrimp & Zucchini Steamed Dumplings (6) 🦐 青瓜鲜虾蒸饺,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,8.35,0.00,8.35,1.0,0.76000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692556,600000010081875664,600000010081875663,,,Hot & Sour Glass Noodles 🌶️🌶️ 酸辣粉,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692558,600000010081907948,600000010081907947,,,Banana Naan Bread (1) Ⓥ 香蕉飞饼,,DESSERTS,Dough Zone Menu (Cupertino),DESSERTS,6.95,0.00,6.95,1.0,0.63000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692561,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692563,600000010081899532,600000010081899531,,,Kale Salad with Sesame Dressing Ⓥ 麻酱羽衣甘蓝沙拉,,VEGETABLES,Dough Zone Menu (Cupertino),VEGETABLES,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692565,600000028210151889,600000028210151890,,,Cold Noodles with Sesame Dressing Ⓥ 麻酱凉面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692567,600000010081924409,600000010081924408,,,Diet Coke 健怡可乐,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,2.50,0.00,2.50,1.0,0.23000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891430845,30,1/22/25 12:30 PM,1/22/25 12:30 PM,600000034891430496,Default Online Ordering,A1,Dining Room,Lunch,Dine In,600000034891692570,600000010081892480,600000010081892479,,,Beef-Stew Noodles 🌶️ 秘制牛肉小面,,NOODLES,Dough Zone Menu (Cupertino),NOODLES,7.90,0.00,7.90,1.0,0.72000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891901047,31,1/22/25 12:46 PM,1/22/25 12:46 PM,600000034891900997,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034892082774,600000010081834427,600000010081834426,,,Pork Xiao Long Bao (8) 鲜肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891901047,31,1/22/25 12:47 PM,1/22/25 12:46 PM,600000034891900997,Default Online Ordering,A4,Dining Room,Lunch,Dine In,600000034892117007,600000010081918793,600000010081918792,,,Jasmine Tea (Hot) 茉莉花茶 (热),,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,5.50,0.00,5.50,1.0,0.50000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891954242,32,1/22/25 12:49 PM,1/22/25 12:49 PM,600000034891941793,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034892157854,600000010081823847,600000010081823846,,,Green Onion Pancake (1) Ⓥ 葱油饼,,HOUSE SPECIALS,Dough Zone Menu (Cupertino),HOUSE SPECIALS,4.15,0.00,4.15,1.0,0.38000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891954242,32,1/22/25 12:49 PM,1/22/25 12:49 PM,600000034891941793,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034892157855,600000010081839187,600000010081839186,,,Pan Fried Pork Buns (4) 特色鲜肉煎包,,Q-BAO®,Dough Zone Menu (Cupertino),BAO,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891954242,32,1/22/25 12:49 PM,1/22/25 12:49 PM,600000034891941793,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034892157856,600000010081837613,600000010081837612,,,Chicken Xiao Long Bao (8) 鸡肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891954242,32,1/22/25 12:49 PM,1/22/25 12:49 PM,600000034891941793,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034892157857,600000010081835786,600000010081835785,,,Pork & Crab Meat Xiao Long Bao (8) 🦐 蟹肉小笼包,,XIAO LONG BAO (SOUP DUMPLINGS),Dough Zone Menu (Cupertino),SOUP DUMPLINGS,9.95,0.00,9.95,1.0,0.91000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891954242,32,1/22/25 12:49 PM,1/22/25 12:49 PM,600000034891941793,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034892157858,600000010081847463,600000010081847462,,,Beef Potstickers (6) 牛肉锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891954242,32,1/22/25 12:49 PM,1/22/25 12:49 PM,600000034891941793,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034892157859,600000010081921412,600000010081921409,,,Coke 可乐,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,2.50,0.00,2.50,1.0,0.23000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034891954242,32,1/22/25 12:49 PM,1/22/25 12:49 PM,600000034891941793,Default Online Ordering,A2,Dining Room,Lunch,Dine In,600000034892157860,600000010081924411,600000010081924410,,,Sprite 雪碧,,BEVERAGES,Dough Zone Menu (Cupertino),BEVERAGES,2.50,0.00,2.50,1.0,0.23000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034892196190,33,1/22/25 12:51 PM,1/22/25 12:50 PM,600000034892196189,Yun Juan Huang,,,Lunch,Take Out,600000034892196179,600000010081846333,600000010081846332,,,Pork & Shrimp Potstickers (6) 🦐 猪肉三鲜锅贴,,DUMPLINGS,Dough Zone Menu (Cupertino),PAN FRIED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
Cupertino,600000034892196190,33,1/22/25 12:51 PM,1/22/25 12:50 PM,600000034892196189,Yun Juan Huang,,,Lunch,Take Out,600000034892196181,600000010081857563,600000010081857562,,,Pork Wontons in Chili Sauce (6) 🌶️ 红油猪肉抄手,,WONTONS,Dough Zone Menu (Cupertino),BOILED DUMPLINGS,7.30,0.00,7.30,1.0,0.67000000,false,false,false,Tax Not Included,No Effect,
