Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
600000010081918796,600000010081918797,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Chrysanthemum Tea (Hot) 菊花茶 (热),,5.5,1.0,0.012048192771084338,5.50,0.015220700152207,1.0,5.50,0.0,0.00,0.00,5.50,1,0.027777777777777776,0.012048192771084338,0.0010857763300760044,0.0010857763300760044,0.0162938823877944,7.551148735663115E-4,7.551148735663115E-4
600000010081918798,600000010081918799,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Milk Tea (Cold) 奶茶 (冷),,5.95,8.0,0.0963855421686747,47.60,0.13172824131728242,8.0,47.60,0.0,0.00,0.00,47.60,6,0.16666666666666666,0.0963855421686747,0.008686210640608035,0.008686210640608035,0.14101614575618426,0.006535175996682987,0.006535175996682987
600000010081922545,600000010081922546,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Sour Plum Juice (Cold) 酸梅汁 (冷),,5.95,4.0,0.04819277108433735,23.80,0.06586412065864121,4.0,23.80,0.0,0.00,0.00,23.80,4,0.1111111111111111,0.04819277108433735,0.004343105320304018,0.004343105320304018,0.07050807287809213,0.0032675879983414934,0.0032675879983414934
600000024922278410,600000024922278409,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Thai Milk Tea (Cold) 泰式奶茶 (冷),,5.95,7.0,0.08433734939759036,41.65,0.1152622111526221,7.0,41.65,0.0,0.00,0.00,41.65,5,0.1388888888888889,0.08433734939759036,0.00760043431053203,0.00760043431053203,0.12338912753666123,0.005718278997097613,0.005718278997097613
600000024922278408,600000024922278407,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Passion Fruit Green Tea (Cold) 百香果绿茶 (冷),,5.949999999999999,9.0,0.10843373493975904,53.55,0.1481942714819427,9.0,53.55,0.0,0.00,23.80,29.75,5,0.1388888888888889,0.10843373493975904,0.009771986970684038,0.009771986970684038,0.08813509109761516,0.004084484997926866,0.004084484997926866
600000024922278412,600000024922278411,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Ube Milk Tea (Cold) 紫薯奶茶 (冷),,5.95,11.0,0.13253012048192772,65.45,0.1811263318112633,11.0,65.45,0.0,0.00,0.00,65.45,7,0.19444444444444445,0.13253012048192772,0.011943539630836048,0.011943539630836048,0.19389720041475336,0.008985866995439106,0.008985866995439106
600000027797414681,600000027797414680,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Add Boba 珍珠,,1.0,13.0,0.1566265060240964,13.00,0.035976200359762005,13.0,13.00,0.0,0.00,0.00,13.00,8,0.2222222222222222,0.1566265060240964,0.014115092290988056,0.014115092290988056,0.038512812916604945,0.0017848169738840089,0.0017848169738840089
600000010081921409,600000010081921412,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Coke 可乐,,2.6333333333333333,6.0,0.07228915662650602,15.80,0.0437249204372492,6.0,15.80,0.0,0.00,0.00,15.80,5,0.1388888888888889,0.07228915662650602,0.006514657980456026,0.006514657980456026,0.04680788031402755,0.0021692390913359495,0.0021692390913359495
600000010081924408,600000010081924409,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Diet Coke 健怡可乐,,2.66,10.0,0.12048192771084337,26.60,0.07361284073612841,10.0,26.60,0.0,0.00,0.00,26.60,5,0.1388888888888889,0.12048192771084337,0.010857763300760043,0.010857763300760043,0.07880314027551474,0.0036520101157934337,0.0036520101157934337
600000010081924410,600000010081924411,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Sprite 雪碧,,2.6333333333333333,3.0,0.03614457831325301,7.90,0.0218624602186246,3.0,7.90,0.0,0.00,0.00,7.90,3,0.08333333333333333,0.03614457831325301,0.003257328990228013,0.003257328990228013,0.023403940157013775,0.0010846195456679748,0.0010846195456679748
600000010081924418,600000010081924419,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,CHOYA Yuzu Soda 柚子汽水,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081925532,600000010081925533,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,CHOYA Ume Soda 梅子汽水,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000034717700503,600000034717700502,600000010081918790,Dough Zone Menu (Cupertino),BEVERAGES,,Sierra Nevada Hop Splash Sparkling Water 气泡水,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081928284,600000010081928285,,Dough Zone Menu (Cupertino),ALCOHOL,,,,6.50,1.0,0.0010857763300760044,6.50,8.848401025870002E-4,1.0,6.50,0.0,0.00,0.00,6.50,1,0.00641025641025641,0,0.0010857763300760044,0.0010857763300760044,0,8.924084869420044E-4,8.924084869420044E-4
600000010081928286,600000010081928287,600000010081928284,Dough Zone Menu (Cupertino),ALCOHOL,,Sapporo,,6.5,1.0,1.0,6.50,1.0,1.0,6.50,0.0,0.00,0.00,6.50,1,1.0,1.0,0.0010857763300760044,0.0010857763300760044,1.0,8.924084869420044E-4,8.924084869420044E-4
600000010081928288,600000010081928289,600000010081928284,Dough Zone Menu (Cupertino),ALCOHOL,,Tsingtao,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081928290,600000010081928291,600000010081928284,Dough Zone Menu (Cupertino),ALCOHOL,,Ozeki Sake Dry (375 ml / 12.68 fl.oz.),,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081928292,600000010081928293,600000010081928284,Dough Zone Menu (Cupertino),ALCOHOL,,Ozeki Nigori Sake (375 ml / 12.68 fl.oz.) Best Chilled,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000027159255738,600000027159255737,600000010081928284,Dough Zone Menu (Cupertino),ALCOHOL,,Corona Non Alcoholic,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000027159255740,600000027159255739,600000010081928284,Dough Zone Menu (Cupertino),ALCOHOL,,Modelo Negra,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000027297454907,600000027297452332,,Dough Zone Menu (Cupertino),COMBO,,,,16.99,14.0,0.01520086862106406,237.86,0.03237970258482214,14.0,237.86,0.0,0.00,0.00,237.86,8,0.05128205128205128,0,0.01520086862106406,0.01520086862106406,0,0.032656658877542336,0.032656658877542336
600000027297452337,600000027297452336,600000027297454907,Dough Zone Menu (Cupertino),COMBO,,COMB A,,16.99,9.0,0.6428571428571429,152.91,0.6428571428571428,9.0,152.91,0.0,0.00,0.00,152.91,6,0.75,0.6428571428571429,0.009771986970684038,0.009771986970684038,0.6428571428571428,0.020993566421277216,0.020993566421277216
600000027297453991,600000027297453990,600000027297454907,Dough Zone Menu (Cupertino),COMBO,,COMB B,,16.99,2.0,0.14285714285714285,33.98,0.14285714285714285,2.0,33.98,0.0,0.00,0.00,33.98,2,0.25,0.14285714285714285,0.002171552660152009,0.002171552660152009,0.14285714285714285,0.0046652369825060476,0.0046652369825060476
600000027297454429,600000027297454428,600000027297454907,Dough Zone Menu (Cupertino),COMBO,,COMB C,,16.99,3.0,0.21428571428571427,50.97,0.21428571428571427,3.0,50.97,0.0,0.00,0.00,50.97,3,0.375,0.21428571428571427,0.003257328990228013,0.003257328990228013,0.21428571428571427,0.006997855473759072,0.006997855473759072
600000010081933852,600000010081933853,,Dough Zone Menu (Cupertino),Others,,,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081933854,600000010081933855,600000010081933852,Dough Zone Menu (Cupertino),Others,,Utensils,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000010081933856,600000010081933857,600000010081933852,Dough Zone Menu (Cupertino),Others,,Condiments,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000033106784363,600000033106784362,,Dough Zone Menu (Cupertino),Dough Zone Gift Cards,,,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
600000033107900042,600000033107900041,600000033106784363,Dough Zone Menu (Cupertino),Dough Zone Gift Cards,,$25 Dough Zone Gift Card,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
,,,Gift Cards,,,,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0.0,0,0,0.0,0,0,0.0
-1,-1,,Gift Cards,Gift Cards,,,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0.0,0,0,0.0
,,,Open Items,,,,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0.0,0,0,0.0,0,0,0.0
-600000000187953222,-600000000187953221,,Open Items,Open Food,,,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
-600000000187953224,-600000000187953223,,Open Items,Open Drink,,,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
